YYYY,DOY,HR,MN,SYMH
2018,213,20,58,5
2018,213,20,59,5
2018,213,21,0,5
2018,213,21,1,5
2018,213,21,2,7
2018,213,21,3,7
2018,213,21,4,8
2018,213,21,5,9
2018,213,21,6,11
2018,213,21,7,12
2018,213,21,8,13
2018,213,21,9,14
2018,213,21,10,14
2018,213,21,11,14
2018,213,21,12,14
2018,213,21,13,14
2018,213,21,14,13
2018,213,21,15,13
2018,213,21,16,13
2018,213,21,17,14
2018,213,21,18,15
2018,213,21,19,15
2018,213,21,20,15
2018,213,21,21,15
2018,213,21,22,15
2018,213,21,23,14
2018,213,21,24,14
2018,213,21,25,13
2018,213,21,26,13
2018,213,21,27,13
2018,213,21,28,13
2018,213,21,29,13
2018,213,21,30,12
2018,213,21,31,12
2018,213,21,32,12
2018,213,21,33,11
2018,213,21,34,11
2018,213,21,35,11
2018,213,21,36,11
2018,213,21,37,11
2018,213,21,38,11
2018,213,21,39,11
2018,213,21,40,11
2018,213,21,41,12
2018,213,21,42,12
2018,213,21,43,12
2018,213,21,44,11
2018,213,21,45,11
2018,213,21,46,10
2018,213,21,47,9
2018,213,21,48,8
2018,213,21,49,8
2018,213,21,50,8
2018,213,21,51,9
2018,213,21,52,10
2018,213,21,53,10
2018,213,21,54,10
2018,213,21,55,11
2018,213,21,56,11
2018,213,21,57,11
2018,213,21,58,11
2018,213,21,59,11
2018,213,22,0,10
2018,213,22,1,10
2018,213,22,2,10
2018,213,22,3,9
2018,213,22,4,10
2018,213,22,5,10
2018,213,22,6,10
2018,213,22,7,10
2018,213,22,8,10
2018,213,22,9,10
2018,213,22,10,10
2018,213,22,11,9
2018,213,22,12,9
2018,213,22,13,10
2018,213,22,14,10
2018,213,22,15,11
2018,213,22,16,12
2018,213,22,17,12
2018,213,22,18,11
2018,213,22,19,11
2018,213,22,20,11
2018,213,22,21,11
2018,213,22,22,10
2018,213,22,23,10
2018,213,22,24,10
2018,213,22,25,10
2018,213,22,26,9
2018,213,22,27,9
2018,213,22,28,8
2018,213,22,29,8
2018,213,22,30,9
2018,213,22,31,11
2018,213,22,32,12
2018,213,22,33,12
2018,213,22,34,14
2018,213,22,35,15
2018,213,22,36,16
2018,213,22,37,15
2018,213,22,38,15
2018,213,22,39,13
2018,213,22,40,13
2018,213,22,41,12
2018,213,22,42,12
2018,213,22,43,12
2018,213,22,44,13
2018,213,22,45,12
2018,213,22,46,12
2018,213,22,47,12
2018,213,22,48,12
2018,213,22,49,12
2018,213,22,50,12
2018,213,22,51,11
2018,213,22,52,11
2018,213,22,53,11
2018,213,22,54,10
2018,213,22,55,10
2018,213,22,56,10
2018,213,22,57,10
2018,213,22,58,10
2018,213,22,59,10
2018,213,23,0,10
2018,213,23,1,10
2018,213,23,2,10
2018,213,23,3,10
2018,213,23,4,10
2018,213,23,5,10
2018,213,23,6,10
2018,213,23,7,10
2018,213,23,8,10
2018,213,23,9,9
2018,213,23,10,9
2018,213,23,11,10
2018,213,23,12,10
2018,213,23,13,10
2018,213,23,14,10
2018,213,23,15,9
2018,213,23,16,9
2018,213,23,17,9
2018,213,23,18,9
2018,213,23,19,9
2018,213,23,20,9
2018,213,23,21,9
2018,213,23,22,10
2018,213,23,23,10
2018,213,23,24,10
2018,213,23,25,10
2018,213,23,26,10
2018,213,23,27,10
2018,213,23,28,10
2018,213,23,29,10
2018,213,23,30,10
2018,213,23,31,10
2018,213,23,32,10
2018,213,23,33,9
2018,213,23,34,10
2018,213,23,35,9
2018,213,23,36,10
2018,213,23,37,11
2018,213,23,38,11
2018,213,23,39,11
2018,213,23,40,11
2018,213,23,41,11
2018,213,23,42,11
2018,213,23,43,12
2018,213,23,44,12
2018,213,23,45,12
2018,213,23,46,13
2018,213,23,47,13
2018,213,23,48,14
2018,213,23,49,14
2018,213,23,50,15
2018,213,23,51,15
2018,213,23,52,15
2018,213,23,53,16
2018,213,23,54,16
2018,213,23,55,16
2018,213,23,56,16
2018,213,23,57,16
2018,213,23,58,16
2018,213,23,59,16
2018,214,0,0,17
2018,214,0,1,17
2018,214,0,2,18
2018,214,0,3,18
2018,214,0,4,18
2018,214,0,5,18
2018,214,0,6,19
2018,214,0,7,19
2018,214,0,8,20
2018,214,0,9,20
2018,214,0,10,20
2018,214,0,11,20
2018,214,0,12,20
2018,214,0,13,19
2018,214,0,14,20
2018,214,0,15,19
2018,214,0,16,20
2018,214,0,17,21
2018,214,0,18,21
2018,214,0,19,21
2018,214,0,20,21
2018,214,0,21,20
2018,214,0,22,20
2018,214,0,23,20
2018,214,0,24,20
2018,214,0,25,20
2018,214,0,26,21
2018,214,0,27,20
2018,214,0,28,20
2018,214,0,29,19
2018,214,0,30,19
2018,214,0,31,19
2018,214,0,32,19
2018,214,0,33,19
2018,214,0,34,20
2018,214,0,35,20
2018,214,0,36,20
2018,214,0,37,20
2018,214,0,38,20
2018,214,0,39,19
2018,214,0,40,19
2018,214,0,41,20
2018,214,0,42,19
2018,214,0,43,19
2018,214,0,44,19
2018,214,0,45,19
2018,214,0,46,19
2018,214,0,47,18
2018,214,0,48,18
2018,214,0,49,18
2018,214,0,50,18
2018,214,0,51,18
2018,214,0,52,17
2018,214,0,53,16
2018,214,0,54,16
2018,214,0,55,15
2018,214,0,56,15
2018,214,0,57,14
2018,214,0,58,13
2018,214,0,59,13
2018,214,1,0,13
2018,214,1,1,13
2018,214,1,2,13
2018,214,1,3,12
2018,214,1,4,13
2018,214,1,5,13
2018,214,1,6,13
2018,214,1,7,14
2018,214,1,8,14
2018,214,1,9,14
2018,214,1,10,14
2018,214,1,11,14
2018,214,1,12,14
2018,214,1,13,14
2018,214,1,14,15
2018,214,1,15,15
2018,214,1,16,15
2018,214,1,17,16
2018,214,1,18,16
2018,214,1,19,18
2018,214,1,20,19
2018,214,1,21,20
2018,214,1,22,21
2018,214,1,23,22
2018,214,1,24,22
2018,214,1,25,23
2018,214,1,26,24
2018,214,1,27,23
2018,214,1,28,23
2018,214,1,29,22
2018,214,1,30,21
2018,214,1,31,21
2018,214,1,32,21
2018,214,1,33,22
2018,214,1,34,22
2018,214,1,35,21
2018,214,1,36,21
2018,214,1,37,21
2018,214,1,38,20
2018,214,1,39,19
2018,214,1,40,18
2018,214,1,41,16
2018,214,1,42,16
2018,214,1,43,15
2018,214,1,44,15
2018,214,1,45,14
2018,214,1,46,13
2018,214,1,47,12
2018,214,1,48,11
2018,214,1,49,11
2018,214,1,50,10
2018,214,1,51,9
2018,214,1,52,9
2018,214,1,53,9
2018,214,1,54,10
2018,214,1,55,10
2018,214,1,56,10
2018,214,1,57,11
2018,214,1,58,11
2018,214,1,59,11
2018,214,2,0,11
2018,214,2,1,12
2018,214,2,2,12
2018,214,2,3,13
2018,214,2,4,14
2018,214,2,5,14
2018,214,2,6,15
2018,214,2,7,16
2018,214,2,8,17
2018,214,2,9,18
2018,214,2,10,19
2018,214,2,11,20
2018,214,2,12,20
2018,214,2,13,20
2018,214,2,14,20
2018,214,2,15,21
2018,214,2,16,21
2018,214,2,17,21
2018,214,2,18,20
2018,214,2,19,19
2018,214,2,20,16
2018,214,2,21,14
2018,214,2,22,11
2018,214,2,23,9
2018,214,2,24,7
2018,214,2,25,6
2018,214,2,26,5
2018,214,2,27,5
2018,214,2,28,5
2018,214,2,29,5
2018,214,2,30,6
2018,214,2,31,6
2018,214,2,32,6
2018,214,2,33,7
2018,214,2,34,7
2018,214,2,35,7
2018,214,2,36,7
2018,214,2,37,7
2018,214,2,38,7
2018,214,2,39,8
2018,214,2,40,8
2018,214,2,41,8
2018,214,2,42,8
2018,214,2,43,8
2018,214,2,44,8
2018,214,2,45,9
2018,214,2,46,8
2018,214,2,47,8
2018,214,2,48,8
2018,214,2,49,8
2018,214,2,50,8
2018,214,2,51,9
2018,214,2,52,8
2018,214,2,53,9
2018,214,2,54,9
2018,214,2,55,9
2018,214,2,56,9
2018,214,2,57,9
2018,214,2,58,9
2018,214,2,59,9
2018,214,3,0,9
2018,214,3,1,9
2018,214,3,2,9
2018,214,3,3,9
2018,214,3,4,9
2018,214,3,5,9
2018,214,3,6,9
2018,214,3,7,9
2018,214,3,8,9
2018,214,3,9,9
2018,214,3,10,9
2018,214,3,11,9
2018,214,3,12,9
2018,214,3,13,9
2018,214,3,14,9
2018,214,3,15,9
2018,214,3,16,9
2018,214,3,17,10
2018,214,3,18,10
2018,214,3,19,10
2018,214,3,20,10
2018,214,3,21,10
2018,214,3,22,10
2018,214,3,23,11
2018,214,3,24,11
2018,214,3,25,11
2018,214,3,26,11
2018,214,3,27,12
2018,214,3,28,12
2018,214,3,29,12
2018,214,3,30,12
2018,214,3,31,12
2018,214,3,32,12
2018,214,3,33,12
2018,214,3,34,11
2018,214,3,35,11
2018,214,3,36,11
2018,214,3,37,10
2018,214,3,38,11
2018,214,3,39,11
2018,214,3,40,11
2018,214,3,41,10
2018,214,3,42,9
2018,214,3,43,9
2018,214,3,44,10
2018,214,3,45,10
2018,214,3,46,10
2018,214,3,47,9
2018,214,3,48,9
2018,214,3,49,9
2018,214,3,50,9
2018,214,3,51,10
2018,214,3,52,10
2018,214,3,53,10
2018,214,3,54,10
2018,214,3,55,10
2018,214,3,56,10
2018,214,3,57,9
2018,214,3,58,9
2018,214,3,59,9
2018,214,4,0,9
2018,214,4,1,9
2018,214,4,2,9
2018,214,4,3,9
2018,214,4,4,9
2018,214,4,5,9
2018,214,4,6,9
2018,214,4,7,10
2018,214,4,8,10
2018,214,4,9,10
2018,214,4,10,10
2018,214,4,11,10
2018,214,4,12,10
2018,214,4,13,10
2018,214,4,14,11
2018,214,4,15,11
2018,214,4,16,11
2018,214,4,17,11
2018,214,4,18,11
2018,214,4,19,10
2018,214,4,20,10
2018,214,4,21,10
2018,214,4,22,9
2018,214,4,23,9
2018,214,4,24,8
2018,214,4,25,7
2018,214,4,26,7
2018,214,4,27,8
2018,214,4,28,8
2018,214,4,29,8
2018,214,4,30,7
2018,214,4,31,7
2018,214,4,32,7
2018,214,4,33,6
2018,214,4,34,6
2018,214,4,35,6
2018,214,4,36,6
2018,214,4,37,6
2018,214,4,38,6
2018,214,4,39,6
2018,214,4,40,6
2018,214,4,41,6
2018,214,4,42,6
2018,214,4,43,4
2018,214,4,44,3
2018,214,4,45,3
2018,214,4,46,2
2018,214,4,47,1
2018,214,4,48,0
2018,214,4,49,-1
2018,214,4,50,-1
2018,214,4,51,0
2018,214,4,52,-1
2018,214,4,53,0
2018,214,4,54,1
2018,214,4,55,1
2018,214,4,56,2
2018,214,4,57,2
2018,214,4,58,3
2018,214,4,59,3
2018,214,5,0,4
2018,214,5,1,5
2018,214,5,2,5
2018,214,5,3,4
2018,214,5,4,6
2018,214,5,5,6
2018,214,5,6,6
2018,214,5,7,6
2018,214,5,8,7
2018,214,5,9,7
2018,214,5,10,7
2018,214,5,11,7
2018,214,5,12,6
2018,214,5,13,6
2018,214,5,14,5
2018,214,5,15,5
2018,214,5,16,4
2018,214,5,17,4
2018,214,5,18,3
2018,214,5,19,3
2018,214,5,20,3
2018,214,5,21,4
2018,214,5,22,3
2018,214,5,23,3
2018,214,5,24,3
2018,214,5,25,3
2018,214,5,26,4
2018,214,5,27,4
2018,214,5,28,4
2018,214,5,29,4
2018,214,5,30,4
2018,214,5,31,4
2018,214,5,32,4
2018,214,5,33,4
2018,214,5,34,4
2018,214,5,35,4
2018,214,5,36,4
2018,214,5,37,4
2018,214,5,38,4
2018,214,5,39,4
2018,214,5,40,4
2018,214,5,41,4
2018,214,5,42,3
2018,214,5,43,3
2018,214,5,44,3
2018,214,5,45,2
2018,214,5,46,2
2018,214,5,47,2
2018,214,5,48,2
2018,214,5,49,2
2018,214,5,50,0
2018,214,5,51,-2
2018,214,5,52,-5
2018,214,5,53,-6
2018,214,5,54,-6
2018,214,5,55,-6
2018,214,5,56,-6
2018,214,5,57,-5
2018,214,5,58,-4
2018,214,5,59,-3
2018,214,6,0,-3
2018,214,6,1,-2
2018,214,6,2,-1
2018,214,6,3,-2
2018,214,6,4,-2
2018,214,6,5,-2
2018,214,6,6,-1
2018,214,6,7,-2
2018,214,6,8,-2
2018,214,6,9,-2
2018,214,6,10,-2
2018,214,6,11,-3
2018,214,6,12,-3
2018,214,6,13,-3
2018,214,6,14,-2
2018,214,6,15,-2
2018,214,6,16,-3
2018,214,6,17,-2
2018,214,6,18,-2
2018,214,6,19,-2
2018,214,6,20,-2
2018,214,6,21,-1
2018,214,6,22,-1
2018,214,6,23,1
2018,214,6,24,2
2018,214,6,25,3
2018,214,6,26,3
2018,214,6,27,3
2018,214,6,28,3
2018,214,6,29,3
2018,214,6,30,3
2018,214,6,31,3
2018,214,6,32,4
2018,214,6,33,5
2018,214,6,34,6
2018,214,6,35,6
2018,214,6,36,7
2018,214,6,37,6
2018,214,6,38,7
2018,214,6,39,8
2018,214,6,40,8
2018,214,6,41,8
2018,214,6,42,8
2018,214,6,43,8
2018,214,6,44,7
2018,214,6,45,7
2018,214,6,46,6
2018,214,6,47,5
2018,214,6,48,5
2018,214,6,49,5
2018,214,6,50,5
2018,214,6,51,5
2018,214,6,52,5
2018,214,6,53,5
2018,214,6,54,5
2018,214,6,55,5
2018,214,6,56,5
2018,214,6,57,5
2018,214,6,58,5
2018,214,6,59,5
2018,214,7,0,5
2018,214,7,1,6
2018,214,7,2,6
2018,214,7,3,6
2018,214,7,4,6
2018,214,7,5,6
2018,214,7,6,7
2018,214,7,7,6
2018,214,7,8,6
2018,214,7,9,5
2018,214,7,10,4
2018,214,7,11,4
2018,214,7,12,4
2018,214,7,13,5
2018,214,7,14,5
2018,214,7,15,6
2018,214,7,16,6
2018,214,7,17,6
2018,214,7,18,6
2018,214,7,19,5
2018,214,7,20,4
2018,214,7,21,3
2018,214,7,22,2
2018,214,7,23,3
2018,214,7,24,3
2018,214,7,25,4
2018,214,7,26,4
2018,214,7,27,3
2018,214,7,28,3
2018,214,7,29,3
2018,214,7,30,3
2018,214,7,31,3
2018,214,7,32,3
2018,214,7,33,1
2018,214,7,34,-1
2018,214,7,35,-2
2018,214,7,36,-1
2018,214,7,37,0
2018,214,7,38,0
2018,214,7,39,1
2018,214,7,40,2
2018,214,7,41,3
2018,214,7,42,3
2018,214,7,43,4
2018,214,7,44,5
2018,214,7,45,6
2018,214,7,46,7
2018,214,7,47,7
2018,214,7,48,6
2018,214,7,49,7
2018,214,7,50,7
2018,214,7,51,6
2018,214,7,52,6
2018,214,7,53,5
2018,214,7,54,4
2018,214,7,55,4
2018,214,7,56,4
2018,214,7,57,4
2018,214,7,58,3
2018,214,7,59,4
2018,214,8,0,4
2018,214,8,1,5
2018,214,8,2,5
2018,214,8,3,5
2018,214,8,4,5
2018,214,8,5,6
2018,214,8,6,6
2018,214,8,7,6
2018,214,8,8,6
2018,214,8,9,6
2018,214,8,10,6
2018,214,8,11,5
2018,214,8,12,5
2018,214,8,13,5
2018,214,8,14,5
2018,214,8,15,5
2018,214,8,16,5
2018,214,8,17,5
2018,214,8,18,5
2018,214,8,19,5
2018,214,8,20,5
2018,214,8,21,5
2018,214,8,22,5
2018,214,8,23,5
2018,214,8,24,4
2018,214,8,25,4
2018,214,8,26,4
2018,214,8,27,3
2018,214,8,28,3
2018,214,8,29,3
2018,214,8,30,3
2018,214,8,31,2
2018,214,8,32,2
2018,214,8,33,3
2018,214,8,34,3
2018,214,8,35,2
2018,214,8,36,2
2018,214,8,37,2
2018,214,8,38,2
2018,214,8,39,1
2018,214,8,40,1
2018,214,8,41,1
2018,214,8,42,2
2018,214,8,43,2
2018,214,8,44,2
2018,214,8,45,2
2018,214,8,46,2
2018,214,8,47,2
2018,214,8,48,2
2018,214,8,49,2
2018,214,8,50,2
2018,214,8,51,2
2018,214,8,52,2
2018,214,8,53,2
2018,214,8,54,3
2018,214,8,55,3
2018,214,8,56,3
2018,214,8,57,3
2018,214,8,58,3
2018,214,8,59,3
2018,214,9,0,3
2018,214,9,1,3
2018,214,9,2,2
2018,214,9,3,2
2018,214,9,4,2
2018,214,9,5,2
2018,214,9,6,2
2018,214,9,7,3
2018,214,9,8,3
2018,214,9,9,3
2018,214,9,10,3
2018,214,9,11,4
2018,214,9,12,4
2018,214,9,13,4
2018,214,9,14,4
2018,214,9,15,4
2018,214,9,16,4
2018,214,9,17,4
2018,214,9,18,4
2018,214,9,19,4
2018,214,9,20,4
2018,214,9,21,4
2018,214,9,22,4
2018,214,9,23,4
2018,214,9,24,5
2018,214,9,25,5
2018,214,9,26,5
2018,214,9,27,5
2018,214,9,28,5
2018,214,9,29,5
2018,214,9,30,5
2018,214,9,31,4
2018,214,9,32,4
2018,214,9,33,4
2018,214,9,34,4
2018,214,9,35,4
2018,214,9,36,4
2018,214,9,37,5
2018,214,9,38,5
2018,214,9,39,5
2018,214,9,40,5
2018,214,9,41,5
2018,214,9,42,4
2018,214,9,43,4
2018,214,9,44,5
2018,214,9,45,5
2018,214,9,46,5
2018,214,9,47,5
2018,214,9,48,5
2018,214,9,49,5
2018,214,9,50,5
2018,214,9,51,6
2018,214,9,52,5
2018,214,9,53,5
2018,214,9,54,5
2018,214,9,55,6
2018,214,9,56,6
2018,214,9,57,5
2018,214,9,58,5
2018,214,9,59,5
2018,214,10,0,5
2018,214,10,1,5
2018,214,10,2,5
2018,214,10,3,5
2018,214,10,4,5
2018,214,10,5,5
2018,214,10,6,5
2018,214,10,7,5
2018,214,10,8,5
2018,214,10,9,5
2018,214,10,10,6
2018,214,10,11,6
2018,214,10,12,6
2018,214,10,13,6
2018,214,10,14,6
2018,214,10,15,6
2018,214,10,16,6
2018,214,10,17,6
2018,214,10,18,5
2018,214,10,19,5
2018,214,10,20,5
2018,214,10,21,6
2018,214,10,22,5
2018,214,10,23,5
2018,214,10,24,5
2018,214,10,25,5
2018,214,10,26,5
2018,214,10,27,5
2018,214,10,28,5
2018,214,10,29,5
2018,214,10,30,5
2018,214,10,31,4
2018,214,10,32,4
2018,214,10,33,4
2018,214,10,34,4
2018,214,10,35,4
2018,214,10,36,4
2018,214,10,37,4
2018,214,10,38,4
2018,214,10,39,4
2018,214,10,40,5
2018,214,10,41,5
2018,214,10,42,5
2018,214,10,43,5
2018,214,10,44,5
2018,214,10,45,5
2018,214,10,46,5
2018,214,10,47,5
2018,214,10,48,5
2018,214,10,49,5
2018,214,10,50,5
2018,214,10,51,5
2018,214,10,52,5
2018,214,10,53,5
2018,214,10,54,5
2018,214,10,55,5
2018,214,10,56,6
2018,214,10,57,6
2018,214,10,58,6
2018,214,10,59,6
2018,214,11,0,6
2018,214,11,1,6
2018,214,11,2,6
2018,214,11,3,6
2018,214,11,4,6
2018,214,11,5,6
2018,214,11,6,6
2018,214,11,7,6
2018,214,11,8,6
2018,214,11,9,6
2018,214,11,10,6
2018,214,11,11,6
2018,214,11,12,6
2018,214,11,13,7
2018,214,11,14,7
2018,214,11,15,8
2018,214,11,16,9
2018,214,11,17,9
2018,214,11,18,9
2018,214,11,19,10
2018,214,11,20,10
2018,214,11,21,10
2018,214,11,22,10
2018,214,11,23,11
2018,214,11,24,11
2018,214,11,25,11
2018,214,11,26,12
2018,214,11,27,12
2018,214,11,28,12
2018,214,11,29,13
2018,214,11,30,13
2018,214,11,31,13
2018,214,11,32,13
2018,214,11,33,14
2018,214,11,34,14
2018,214,11,35,14
2018,214,11,36,15
2018,214,11,37,15
2018,214,11,38,15
2018,214,11,39,15
2018,214,11,40,15
2018,214,11,41,15
2018,214,11,42,16
2018,214,11,43,16
2018,214,11,44,16
2018,214,11,45,16
2018,214,11,46,16
2018,214,11,47,17
2018,214,11,48,17
2018,214,11,49,17
2018,214,11,50,16
2018,214,11,51,17
2018,214,11,52,17
2018,214,11,53,17
2018,214,11,54,17
2018,214,11,55,17
2018,214,11,56,17
2018,214,11,57,17
2018,214,11,58,17
2018,214,11,59,17
2018,214,12,0,17
2018,214,12,1,17
2018,214,12,2,16
2018,214,12,3,16
2018,214,12,4,16
2018,214,12,5,16
2018,214,12,6,16
2018,214,12,7,16
2018,214,12,8,16
2018,214,12,9,16
2018,214,12,10,16
2018,214,12,11,15
2018,214,12,12,16
2018,214,12,13,16
2018,214,12,14,16
2018,214,12,15,16
2018,214,12,16,16
2018,214,12,17,16
2018,214,12,18,16
2018,214,12,19,16
2018,214,12,20,16
2018,214,12,21,16
2018,214,12,22,17
2018,214,12,23,17
2018,214,12,24,17
2018,214,12,25,17
2018,214,12,26,18
2018,214,12,27,18
2018,214,12,28,18
2018,214,12,29,17
2018,214,12,30,17
2018,214,12,31,16
2018,214,12,32,16
2018,214,12,33,16
2018,214,12,34,15
2018,214,12,35,16
2018,214,12,36,15
2018,214,12,37,15
2018,214,12,38,15
2018,214,12,39,15
2018,214,12,40,14
2018,214,12,41,13
2018,214,12,42,12
2018,214,12,43,12
2018,214,12,44,12
2018,214,12,45,12
2018,214,12,46,11
2018,214,12,47,11
2018,214,12,48,11
2018,214,12,49,10
2018,214,12,50,10
2018,214,12,51,10
2018,214,12,52,10
2018,214,12,53,10
2018,214,12,54,10
2018,214,12,55,10
2018,214,12,56,11
2018,214,12,57,11
2018,214,12,58,10
2018,214,12,59,10
2018,214,13,0,10
2018,214,13,1,10
2018,214,13,2,9
2018,214,13,3,9
2018,214,13,4,8
2018,214,13,5,8
2018,214,13,6,8
2018,214,13,7,8
2018,214,13,8,8
2018,214,13,9,8
2018,214,13,10,8
2018,214,13,11,8
2018,214,13,12,8
2018,214,13,13,8
2018,214,13,14,8
2018,214,13,15,7
2018,214,13,16,7
2018,214,13,17,7
2018,214,13,18,7
2018,214,13,19,7
2018,214,13,20,7
2018,214,13,21,8
2018,214,13,22,8
2018,214,13,23,9
2018,214,13,24,9
2018,214,13,25,9
2018,214,13,26,9
2018,214,13,27,10
2018,214,13,28,10
2018,214,13,29,10
2018,214,13,30,10
2018,214,13,31,10
2018,214,13,32,10
2018,214,13,33,10
2018,214,13,34,10
2018,214,13,35,10
2018,214,13,36,10
2018,214,13,37,10
2018,214,13,38,10
2018,214,13,39,10
2018,214,13,40,10
2018,214,13,41,10
2018,214,13,42,10
2018,214,13,43,10
2018,214,13,44,10
2018,214,13,45,10
2018,214,13,46,10
2018,214,13,47,10
2018,214,13,48,10
2018,214,13,49,11
2018,214,13,50,11
2018,214,13,51,11
2018,214,13,52,10
2018,214,13,53,10
2018,214,13,54,10
2018,214,13,55,10
2018,214,13,56,10
2018,214,13,57,10
2018,214,13,58,10
2018,214,13,59,10
2018,214,14,0,10
2018,214,14,1,10
2018,214,14,2,9
2018,214,14,3,9
2018,214,14,4,10
2018,214,14,5,10
2018,214,14,6,10
2018,214,14,7,10
2018,214,14,8,10
2018,214,14,9,10
2018,214,14,10,10
2018,214,14,11,10
2018,214,14,12,10
2018,214,14,13,10
2018,214,14,14,10
2018,214,14,15,10
2018,214,14,16,10
2018,214,14,17,10
2018,214,14,18,10
2018,214,14,19,10
2018,214,14,20,10
2018,214,14,21,10
2018,214,14,22,10
2018,214,14,23,9
2018,214,14,24,10
2018,214,14,25,10
2018,214,14,26,10
2018,214,14,27,10
2018,214,14,28,10
2018,214,14,29,10
2018,214,14,30,11
2018,214,14,31,11
2018,214,14,32,11
2018,214,14,33,11
2018,214,14,34,11
2018,214,14,35,11
2018,214,14,36,11
2018,214,14,37,10
2018,214,14,38,10
2018,214,14,39,11
2018,214,14,40,11
2018,214,14,41,11
2018,214,14,42,11
2018,214,14,43,11
2018,214,14,44,12
2018,214,14,45,12
2018,214,14,46,12
2018,214,14,47,12
2018,214,14,48,12
2018,214,14,49,12
2018,214,14,50,12
2018,214,14,51,11
2018,214,14,52,11
2018,214,14,53,12
2018,214,14,54,11
2018,214,14,55,11
2018,214,14,56,11
2018,214,14,57,11
2018,214,14,58,11
2018,214,14,59,11
2018,214,15,0,11
2018,214,15,1,12
2018,214,15,2,12
2018,214,15,3,12
2018,214,15,4,12
2018,214,15,5,13
2018,214,15,6,13
2018,214,15,7,13
2018,214,15,8,13
2018,214,15,9,13
2018,214,15,10,13
2018,214,15,11,13
2018,214,15,12,13
2018,214,15,13,13
2018,214,15,14,12
2018,214,15,15,12
2018,214,15,16,12
2018,214,15,17,11
2018,214,15,18,11
2018,214,15,19,11
2018,214,15,20,10
2018,214,15,21,10
2018,214,15,22,10
2018,214,15,23,10
2018,214,15,24,10
2018,214,15,25,10
2018,214,15,26,10
2018,214,15,27,10
2018,214,15,28,10
2018,214,15,29,10
2018,214,15,30,10
2018,214,15,31,10
2018,214,15,32,10
2018,214,15,33,10
2018,214,15,34,9
2018,214,15,35,9
2018,214,15,36,9
2018,214,15,37,8
2018,214,15,38,8
2018,214,15,39,8
2018,214,15,40,8
2018,214,15,41,8
2018,214,15,42,8
2018,214,15,43,8
2018,214,15,44,8
2018,214,15,45,8
2018,214,15,46,8
2018,214,15,47,8
2018,214,15,48,8
2018,214,15,49,9
2018,214,15,50,8
2018,214,15,51,9
2018,214,15,52,9
2018,214,15,53,9
2018,214,15,54,9
2018,214,15,55,9
2018,214,15,56,9
2018,214,15,57,9
2018,214,15,58,9
2018,214,15,59,9
2018,214,16,0,9
2018,214,16,1,9
2018,214,16,2,9
2018,214,16,3,9
2018,214,16,4,9
2018,214,16,5,10
2018,214,16,6,10
2018,214,16,7,10
2018,214,16,8,9
2018,214,16,9,9
2018,214,16,10,9
2018,214,16,11,9
2018,214,16,12,9
2018,214,16,13,10
2018,214,16,14,10
2018,214,16,15,10
2018,214,16,16,10
2018,214,16,17,10
2018,214,16,18,10
2018,214,16,19,10
2018,214,16,20,10
2018,214,16,21,10
2018,214,16,22,10
2018,214,16,23,11
2018,214,16,24,11
2018,214,16,25,11
2018,214,16,26,11
2018,214,16,27,12
2018,214,16,28,12
2018,214,16,29,12
2018,214,16,30,12
2018,214,16,31,12
2018,214,16,32,11
2018,214,16,33,11
2018,214,16,34,11
2018,214,16,35,11
2018,214,16,36,11
2018,214,16,37,10
2018,214,16,38,10
2018,214,16,39,10
2018,214,16,40,10
2018,214,16,41,10
2018,214,16,42,10
2018,214,16,43,10
2018,214,16,44,10
2018,214,16,45,10
2018,214,16,46,10
2018,214,16,47,10
2018,214,16,48,11
2018,214,16,49,10
2018,214,16,50,10
2018,214,16,51,11
2018,214,16,52,11
2018,214,16,53,11
2018,214,16,54,11
2018,214,16,55,11
2018,214,16,56,11
2018,214,16,57,11
2018,214,16,58,11
2018,214,16,59,11
2018,214,17,0,11
2018,214,17,1,11
2018,214,17,2,11
2018,214,17,3,11
2018,214,17,4,11
2018,214,17,5,11
2018,214,17,6,11
2018,214,17,7,11
2018,214,17,8,11
2018,214,17,9,12
2018,214,17,10,12
2018,214,17,11,12
2018,214,17,12,12
2018,214,17,13,12
2018,214,17,14,12
2018,214,17,15,12
2018,214,17,16,12
2018,214,17,17,12
2018,214,17,18,12
2018,214,17,19,12
2018,214,17,20,12
2018,214,17,21,12
2018,214,17,22,13
2018,214,17,23,13
2018,214,17,24,13
2018,214,17,25,12
2018,214,17,26,12
2018,214,17,27,12
2018,214,17,28,13
2018,214,17,29,12
2018,214,17,30,13
2018,214,17,31,13
2018,214,17,32,13
2018,214,17,33,13
2018,214,17,34,13
2018,214,17,35,13
2018,214,17,36,13
2018,214,17,37,13
2018,214,17,38,13
2018,214,17,39,13
2018,214,17,40,13
2018,214,17,41,13
2018,214,17,42,13
2018,214,17,43,13
2018,214,17,44,13
2018,214,17,45,13
2018,214,17,46,13
2018,214,17,47,13
2018,214,17,48,13
2018,214,17,49,12
2018,214,17,50,12
2018,214,17,51,12
2018,214,17,52,12
2018,214,17,53,12
2018,214,17,54,12
2018,214,17,55,12
2018,214,17,56,12
2018,214,17,57,13
2018,214,17,58,13
2018,214,17,59,14
2018,214,18,0,14
2018,214,18,1,14
2018,214,18,2,15
2018,214,18,3,15
2018,214,18,4,15
